,N,dovar,obsvar,endovarsize,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,lowerbound2,upperbound2
425,17,0,-1,3,2468,CCALPeps,47095.01900000001,47087.7028,0.08667753167695914,0.08667753167695937,0.0739507310790172,0.07395073107901742,0.03937173724402332,0.03937173724402345
426,17,0,-1,3,3702,CVE,,,,,,,,
427,17,0,-1,3,3702,CCVE,,,,,,,,
428,17,0,-1,3,3702,CCALPeps,45913.0962,45904.82979999999,0.057247662870192464,0.05724766287019265,0.12179243354620799,0.12179243354620825,0.020959903583599282,0.02095990358359936
429,17,0,-1,3,4936,CVE,,,,,,,,
430,17,0,-1,3,4936,CCVE,,,,,,,,
431,17,0,-1,3,4936,CCALPeps,50415.9256,50408.7178,0.010170587518716597,0.010170587518716618,0.12639864183296484,0.126398641832965,0.0634307706483184,0.06343077064831855
432,17,0,-1,3,6170,CVE,,,,,,,,
433,17,0,-1,3,6170,CCVE,,,,,,,,
434,17,0,-1,3,6170,CCALPeps,46267.9246,46260.899399999995,0.07038089590562774,0.07038089590562886,0.006965515813939468,0.0069655158139396555,0.12265358828043167,0.1226535882804328
435,17,0,-1,3,7404,CVE,,,,,,,,
436,17,0,-1,3,7404,CCVE,,,,,,,,
437,17,0,-1,3,7404,CCALPeps,50160.034400000004,50153.0468,0.04540008013418924,0.0454000801341894,0.025387971149486543,0.025387971149486745,0.12921194871632385,0.12921194871632422
438,17,0,-1,3,8638,CVE,,,,,,,,
439,17,0,-1,3,8638,CCVE,,,,,,,,
440,17,0,-1,3,8638,CCALPeps,47702.342000000004,47695.054599999996,0.05804492093896578,0.058044920938965995,0.08817419783919497,0.08817419783919524,0.053780881221838786,0.05378088122183907
441,17,0,-1,3,9872,CVE,,,,,,,,
442,17,0,-1,3,9872,CCVE,,,,,,,,
443,17,0,-1,3,9872,CCALPeps,53018.69920000001,53011.3162,0.14414277801515946,0.14414277801515973,0.041162238976314505,0.04116223897631477,0.014694983008525767,0.01469498300852603
444,17,0,-1,3,11106,CVE,,,,,,,,
445,17,0,-1,3,11106,CCVE,,,,,,,,
446,17,0,-1,3,11106,CCALPeps,48960.5114,48953.217000000004,0.08068520497122715,0.08068520497122743,0.11565630046263391,0.1156563004626342,0.0036584945661386507,0.003658494566138662
447,17,0,-1,3,12340,CVE,,,,,,,,
448,17,0,-1,3,12340,CCVE,,,,,,,,
449,17,0,-1,3,12340,CCALPeps,53635.162599999996,53627.9108,0.10100900854964587,0.10100900854964616,0.07758677024584833,0.07758677024584855,0.021404221204505507,0.021404221204505584
450,18,0,-1,3,1234,CVE,,,,,,,,
451,18,0,-1,3,1234,CCVE,,,,,,,,
452,18,0,-1,3,1234,CCALPeps,51336.1736,51327.450399999994,0.06020434427135131,0.06020434427135161,0.08068105828286903,0.0806810582828693,0.05911459744577933,0.05911459744577956
453,18,0,-1,3,2468,CVE,,,,,,,,
454,18,0,-1,3,2468,CCVE,,,,,,,,
455,18,0,-1,3,2468,CCALPeps,46471.721999999994,46464.1984,0.03277291777059521,0.03277291777059563,0.009581294482615023,0.00958129448261526,0.1576457877467891,0.15764578774678953
456,18,0,-1,3,3702,CVE,,,,,,,,
457,18,0,-1,3,3702,CCVE,,,,,,,,
458,18,0,-1,3,3702,CCALPeps,49251.88539999999,49243.893599999996,0.026755721053798788,0.026755721053799288,0.048154189096498774,0.04815418909649929,0.12509008984970194,0.12509008984970243
459,18,0,-1,3,4936,CVE,,,,,,,,
460,18,0,-1,3,4936,CCVE,,,,,,,,
461,18,0,-1,3,4936,CCALPeps,47974.1468,47966.1078,0.14846623709317366,0.14846623709317383,0.023180711175718377,0.023180711175718453,0.028353051731107793,0.02835305173110788
462,18,0,-1,3,6170,CVE,,,,,,,,
463,18,0,-1,3,6170,CCVE,,,,,,,,
464,18,0,-1,3,6170,CCALPeps,53384.43759999999,53376.655000000006,0.03206009045782647,0.03206009045782669,0.13161400406029677,0.13161400406029705,0.03632590548187627,0.03632590548187652
465,18,0,-1,3,7404,CVE,,,,,,,,
466,18,0,-1,3,7404,CCVE,,,,,,,,
467,18,0,-1,3,7404,CCALPeps,54420.807799999995,54412.684400000006,0.06543534383796788,0.06543534383796817,0.058782468765956955,0.05878246876595723,0.07578218739607481,0.07578218739607512
468,18,0,-1,3,8638,CVE,,,,,,,,
469,18,0,-1,3,8638,CCVE,,,,,,,,
470,18,0,-1,3,8638,CCALPeps,51122.6636,51114.7348,0.02048614841338815,0.020486148413388205,0.04834617925105913,0.04834617925105926,0.13116767233555254,0.13116767233555274
471,18,0,-1,3,9872,CVE,,,,,,,,
472,18,0,-1,3,9872,CCVE,,,,,,,,
473,18,0,-1,3,9872,CCALPeps,50910.714400000004,50903.2112,0.007226134416965216,0.00722613441696524,0.021644875223088042,0.0216448752230881,0.17112899035994664,0.17112899035994672
474,18,0,-1,3,11106,CVE,,,,,,,,
475,18,0,-1,3,11106,CCVE,,,,,,,,
476,18,0,-1,3,11106,CCALPeps,55627.6704,55619.863399999995,0.044881231010532936,0.04488123101053709,0.05389998409091877,0.05389998409092199,0.10121878489854415,0.10121878489854605
477,18,0,-1,3,12340,CVE,,,,,,,,
478,18,0,-1,3,12340,CCVE,,,,,,,,
479,18,0,-1,3,12340,CCALPeps,50585.2446,50577.149,0.10455695718323929,0.10455695718323965,0.05940765269880307,0.05940765269880344,0.03603539011795727,0.03603539011795738
480,19,0,-1,3,1234,CVE,,,,,,,,
481,19,0,-1,3,1234,CCVE,,,,,,,,
482,19,0,-1,3,1234,CCALPeps,56390.89920000001,56381.02679999999,0.11474365052051363,0.11474365052051398,0.0642033184028,0.06420331840280026,0.02105303107668603,0.021053031076686116
483,19,0,-1,3,2468,CVE,,,,,,,,
484,19,0,-1,3,2468,CCVE,,,,,,,,
485,19,0,-1,3,2468,CCALPeps,53378.8708,53370.7194,0.003997670642087755,0.00399767064208794,0.09588178717527471,0.09588178717527907,0.100120542182633,0.10012054218263736
486,19,0,-1,3,3702,CVE,,,,,,,,
487,19,0,-1,3,3702,CCVE,,,,,,,,
488,19,0,-1,3,3702,CCALPeps,54323.4224,54314.493200000004,0.05113509700901716,0.051135097009020025,0.008503299132947385,0.008503299132947733,0.14036160385803226,0.14036160385803545
489,19,0,-1,3,4936,CVE,,,,,,,,
490,19,0,-1,3,4936,CCVE,,,,,,,,
491,19,0,-1,3,4936,CCALPeps,49604.4874,49595.971600000004,0.029951379926847647,0.029951379926847748,0.08664252846577924,0.08664252846577952,0.08340609160737282,0.08340609160737306
492,19,0,-1,3,6170,CVE,,,,,,,,
493,19,0,-1,3,6170,CCVE,,,,,,,,
494,19,0,-1,3,6170,CCALPeps,59863.087199999994,59854.61899999999,0.13477822638438156,0.1347782263843824,0.013767992472171841,0.013767992472172688,0.05145378114344492,0.051453781143445766
495,19,0,-1,3,7404,CVE,,,,,,,,
496,19,0,-1,3,7404,CCVE,,,,,,,,
497,19,0,-1,3,7404,CCALPeps,56001.8698,55993.0598,0.11344848118524982,0.11344848118525022,0.0725880462279114,0.07258804622791178,0.01396347258683831,0.013963472586838397
498,19,0,-1,3,8638,CVE,,,,,,,,
499,19,0,-1,3,8638,CCVE,,,,,,,,
500,19,0,-1,3,8638,CCALPeps,54253.44840000001,54245.602600000006,0.144854927686998,0.1448549276869982,0.027717379672832,0.027717379672832092,0.027427692640169817,0.027427692640169903
501,19,0,-1,3,9872,CVE,,,,,,,,
502,19,0,-1,3,9872,CCVE,,,,,,,,
503,19,0,-1,3,9872,CCALPeps,56835.35799999999,56827.27099999999,0.11159244398835799,0.11159244398835826,0.004464075491999448,0.004464075491999464,0.08394348051964229,0.08394348051964255
504,19,0,-1,3,11106,CVE,,,,,,,,
505,19,0,-1,3,11106,CCVE,,,,,,,,
506,19,0,-1,3,11106,CCALPeps,52592.3542,52583.733199999995,0.021922379697687698,0.021922379697687764,0.055131521718440366,0.0551315217184406,0.12294609858387165,0.12294609858387195
507,19,0,-1,3,12340,CVE,,,,,,,,
508,19,0,-1,3,12340,CCVE,,,,,,,,
509,19,0,-1,3,12340,CCALPeps,54988.7602,54980.0694,0.031600444463754554,0.0316004444637553,0.12854257158829702,0.1285425715882978,0.03985698394794765,0.039856983947948434
